Time,Growing Degree Days,Air Temperature Secondary (°C),Atmospheric Pressure (kPa),Rain Bucket Capacity (mL),Calculated Fallen Rain (mm),East Wind Speed (m/s),Wind Gust (m/s),Humidity Sensor Temperature (°C),Latitude,Longitude,North Wind Speed (m/s),Precipitation (mm),Relative Humidity (%),Rain Bucket Tips per Minute,Vapor Pressure (kPa),Wind Direction (°),Wind Speed (m/s),X Orientation,Y Orientation
2024-01-18T04:34:24.000Z,,23.30,99.88,5.00,0.00,0.01,0.07,23.30,38.621787,-90.219297,0.03,0.00,10.00,0.00,0.28,9.10,0.03,-1.20,-0.70
2024-01-18T04:49:24.000Z,,23.40,99.91,5.00,0.00,-0.02,0.08,23.40,38.621787,-90.219297,0.03,0.00,10.00,0.00,0.28,325.10,0.04,-1.50,-0.50
2024-01-18T05:04:24.000Z,,23.40,99.91,5.00,0.00,-0.02,0.07,23.40,38.621787,-90.219297,0.03,0.00,10.00,0.00,0.28,332.20,0.03,-1.00,-0.60
2024-01-18T05:19:24.000Z,,23.30,99.90,5.00,0.00,0.09,0.18,23.50,38.621787,-90.219297,-0.05,0.00,10.00,0.00,0.28,122.20,0.10,-1.00,-0.60
2024-01-18T05:34:24.000Z,,23.30,99.87,5.00,0.00,0.05,0.12,23.30,38.621787,-90.219297,0.00,0.00,10.00,0.00,0.28,94.30,0.05,-0.80,-0.70
2024-01-18T05:49:24.000Z,,23.40,99.87,5.00,0.00,-0.01,0.08,23.30,38.621787,-90.219297,0.04,0.00,10.00,0.00,0.28,341.00,0.04,-1.20,-0.60
2024-01-18T06:04:24.000Z,,23.40,99.84,5.00,0.00,-0.02,0.06,23.40,38.621787,-90.219297,0.02,0.00,10.00,0.00,0.29,323.10,0.03,-1.50,-0.50
2024-01-18T06:19:24.000Z,,23.40,99.84,5.00,0.00,0.04,0.21,23.40,38.621787,-90.219297,0.00,0.00,10.00,0.00,0.29,92.70,0.04,-1.20,-0.40
2024-01-18T06:34:24.000Z,,23.20,99.84,5.00,0.00,0.08,0.17,23.40,38.621787,-90.219297,-0.05,0.00,10.00,0.00,0.28,124.70,0.09,-1.20,-0.60
2024-01-18T06:34:56.270Z,13.10,,,,,,,,,,,,,,,,,,
2024-01-18T06:49:24.000Z,,23.30,99.82,5.00,0.00,0.01,0.07,23.30,38.621787,-90.219297,0.04,0.00,10.00,0.00,0.28,9.70,0.04,-0.80,-1.00
2024-01-18T07:04:24.000Z,,23.40,99.78,5.00,0.00,-0.02,0.08,23.40,38.621787,-90.219297,0.03,0.00,10.00,0.00,0.29,330.40,0.03,-1.40,-0.50
2024-01-18T07:19:24.000Z,,23.40,99.77,5.00,0.00,-0.01,0.08,23.40,38.621787,-90.219297,0.03,0.00,10.00,0.00,0.29,338.30,0.03,-1.20,-0.60
2024-01-18T07:34:24.000Z,,23.20,99.79,5.00,0.00,0.08,0.19,23.40,38.621787,-90.219297,-0.05,0.00,10.00,0.00,0.28,120.50,0.09,-0.70,-1.00
2024-01-18T07:49:24.000Z,,23.30,99.78,5.00,0.00,0.03,0.14,23.30,38.621787,-90.219297,0.02,0.00,10.00,0.00,0.28,54.10,0.04,-1.60,-0.50
2024-01-18T08:04:24.000Z,,23.40,99.76,5.00,0.00,-0.01,0.13,23.30,38.621787,-90.219297,0.04,0.00,10.00,0.00,0.29,346.30,0.04,-1.00,-0.60
2024-01-18T08:19:24.000Z,,23.40,99.74,5.00,0.00,-0.02,0.08,23.40,38.621787,-90.219297,0.03,0.00,10.00,0.00,0.29,321.60,0.03,-1.70,-0.40
2024-01-18T08:34:24.000Z,,23.40,99.73,5.00,0.00,0.04,0.17,23.40,38.621787,-90.219297,0.00,0.00,10.00,0.00,0.29,86.10,0.04,-0.80,-1.00
2024-01-18T08:49:24.000Z,,23.20,99.72,5.00,0.00,0.07,0.20,23.40,38.621787,-90.219297,-0.04,0.00,10.00,0.00,0.28,120.30,0.09,-1.50,-0.40
2024-01-18T09:04:24.000Z,,23.30,99.72,5.00,0.00,0.00,0.08,23.30,38.621787,-90.219297,0.04,0.00,10.00,0.00,0.29,355.10,0.04,-1.40,-0.70
2024-01-18T09:19:24.000Z,,23.40,99.71,5.00,0.00,-0.02,0.07,23.40,38.621787,-90.219297,0.03,0.00,10.00,0.00,0.29,331.30,0.04,-1.20,-0.50
2024-01-18T09:34:24.000Z,,23.40,99.69,5.00,0.00,-0.01,0.09,23.40,38.621787,-90.219297,0.03,0.00,10.00,0.00,0.29,339.00,0.03,-1.60,-0.20
2024-01-18T09:34:56.195Z,13.10,,,,,,,,,,,,,,,,,,
2024-01-18T09:49:24.000Z,,23.20,99.68,5.00,0.00,0.09,0.25,23.40,38.621787,-90.219297,-0.05,0.00,10.00,0.00,0.29,120.70,0.11,-0.90,-0.90
2024-01-18T12:34:56.198Z,13.10,,,,,,,,,,,,,,,,,,
2024-01-18T17:45:45.075Z,13.10,,,,,,,,,,,,,,,,,,
2024-01-18T20:45:44.999Z,13.10,,,,,,,,,,,,,,,,,,
2024-01-18T23:45:44.771Z,13.10,,,,,,,,,,,,,,,,,,
2024-01-19T00:04:24.000Z,,23.70,99.68,5.00,0.00,0.03,0.13,23.60,38.621787,-90.219297,0.02,0.00,13.00,0.00,0.36,63.90,0.04,-1.20,-0.60
2024-01-19T00:19:24.000Z,,23.50,99.71,5.00,0.00,0.07,0.28,23.60,38.621787,-90.219297,-0.09,0.00,13.00,0.00,0.36,139.50,0.11,-0.80,-0.80
2024-01-19T00:34:24.000Z,,23.30,99.71,5.00,0.00,0.08,0.24,23.50,38.621787,-90.219297,-0.08,0.00,12.00,0.00,0.36,132.10,0.11,-0.60,-0.90
2024-01-19T00:49:24.000Z,,23.40,99.71,5.00,0.00,0.04,0.16,23.50,38.621787,-90.219297,-0.02,0.00,12.00,0.00,0.35,111.40,0.05,-1.20,-0.70
2024-01-19T01:04:24.000Z,,23.60,99.73,5.00,0.00,0.02,0.19,23.50,38.630938,-90.226172,0.08,0.00,12.00,0.00,0.35,10.70,0.08,-1.20,-0.60
2024-01-19T01:19:24.000Z,,23.50,99.72,5.00,0.00,0.06,0.17,23.60,38.630938,-90.226172,0.03,0.00,12.00,0.00,0.35,65.20,0.07,-0.80,-0.60
2024-01-19T01:34:24.000Z,,23.20,99.75,5.00,0.00,0.08,0.23,23.50,38.630938,-90.226172,-0.10,0.00,12.00,0.00,0.35,140.90,0.13,-0.70,-1.00
2024-01-19T01:49:24.000Z,,23.20,99.75,5.00,0.00,0.04,0.14,23.30,38.630938,-90.226172,-0.04,0.00,12.00,0.00,0.35,137.50,0.06,-1.20,-0.50
2024-01-19T02:04:24.000Z,,23.40,99.74,5.00,0.00,0.05,0.15,23.30,38.630938,-90.226172,0.03,0.00,12.00,0.00,0.35,54.70,0.06,-0.90,-0.70
2024-01-19T02:19:24.000Z,,23.50,99.73,5.00,0.00,0.01,0.18,23.40,38.630938,-90.226172,0.05,0.00,12.00,0.00,0.35,15.10,0.06,-1.00,-0.70
2024-01-19T02:34:24.000Z,,23.30,99.74,5.00,0.00,0.07,0.23,23.40,38.630938,-90.226172,-0.05,0.00,12.00,0.00,0.35,127.30,0.09,-1.30,-0.60
2024-01-19T02:45:44.690Z,13.45,,,,,,,,,,,,,,,,,,
2024-01-19T02:49:24.000Z,,23.10,99.75,5.00,0.00,0.06,0.21,23.30,38.630938,-90.226172,-0.09,0.00,12.00,0.00,0.35,143.80,0.11,-1.30,-0.60
2024-01-19T03:04:24.000Z,,23.30,99.76,5.00,0.00,0.05,0.12,23.30,38.630938,-90.226172,-0.01,0.00,12.00,0.00,0.35,103.10,0.05,-1.20,-0.70
2024-01-19T03:19:24.000Z,,23.40,99.80,5.00,0.00,0.02,0.17,23.30,38.630938,-90.226172,0.06,0.00,12.00,0.00,0.36,17.70,0.06,-1.70,-0.40
2024-01-19T03:34:24.000Z,,23.40,99.82,5.00,0.00,0.05,0.19,23.40,38.630938,-90.226172,-0.02,0.00,12.00,0.00,0.35,111.20,0.05,-1.40,-0.50
2024-01-19T03:49:24.000Z,,23.20,99.83,5.00,0.00,0.10,0.24,23.40,38.630938,-90.226172,-0.11,0.00,13.00,0.00,0.36,135.40,0.15,-1.40,-0.60
2024-01-19T04:04:24.000Z,,23.20,99.87,5.00,0.00,0.06,0.19,23.30,38.630938,-90.226172,-0.05,0.00,13.00,0.00,0.36,131.80,0.07,-1.70,-0.40
2024-01-19T04:19:24.000Z,,23.40,99.90,5.00,0.00,0.01,0.14,23.30,38.630938,-90.226172,0.04,0.00,13.00,0.00,0.36,16.90,0.05,-1.20,-0.50
2024-01-19T04:34:24.000Z,,23.40,99.91,5.00,0.00,0.03,0.11,23.40,38.630938,-90.226172,0.01,0.00,13.00,0.00,0.37,76.30,0.03,-1.50,-0.40
2024-01-19T04:49:24.000Z,,23.30,99.94,5.00,0.00,0.09,0.25,23.50,38.630938,-90.226172,-0.09,0.00,13.00,0.00,0.38,135.80,0.12,-1.50,-0.50
2024-01-19T05:04:24.000Z,,23.10,99.95,5.00,0.00,0.08,0.23,23.30,38.630938,-90.226172,-0.08,0.00,14.00,0.00,0.39,136.60,0.11,-1.20,-0.60
2024-01-19T05:19:24.000Z,,23.30,99.95,5.00,0.00,0.05,0.16,23.30,38.621787,-90.219297,0.00,0.00,14.00,0.00,0.40,90.10,0.05,-1.40,-0.60
2024-01-19T05:34:24.000Z,,23.40,99.95,5.00,0.00,0.03,0.12,23.40,38.621787,-90.219297,0.02,0.00,14.00,0.00,0.40,50.50,0.04,-1.30,-0.50
2024-01-19T05:45:44.967Z,13.40,,,,,,,,,,,,,,,,,,
2024-01-19T05:49:24.000Z,,23.40,99.96,5.00,0.00,0.06,0.20,23.40,38.621787,-90.219297,-0.04,0.00,14.00,0.00,0.41,122.80,0.07,-1.50,-0.50
2024-01-19T06:04:24.000Z,,23.10,100.00,5.00,0.00,0.08,0.24,23.30,38.621787,-90.219297,-0.09,0.00,14.00,0.00,0.41,137.70,0.12,-1.00,-0.80
2024-01-19T06:19:24.000Z,,23.30,100.03,5.00,0.00,0.04,0.21,23.30,38.623662,-90.219172,0.04,0.00,14.00,0.00,0.40,46.30,0.06,-1.30,-0.60
2024-01-19T06:34:24.000Z,,23.40,100.05,5.00,0.00,0.02,0.16,23.30,38.623662,-90.219172,0.06,0.00,14.00,0.00,0.40,19.00,0.07,-0.90,-1.10
2024-01-19T06:49:24.000Z,,23.30,100.07,5.00,0.00,0.03,0.11,23.40,38.623662,-90.219172,0.01,0.00,14.00,0.00,0.40,77.00,0.03,-1.40,-0.50
2024-01-19T07:04:24.000Z,,23.10,100.08,5.00,0.00,0.08,0.24,23.30,38.623662,-90.219172,-0.08,0.00,14.00,0.00,0.39,135.70,0.11,-0.80,-0.50
2024-01-19T07:19:24.000Z,,23.10,100.11,5.00,0.00,0.06,0.23,23.20,38.621787,-90.219297,-0.05,0.00,14.00,0.00,0.39,132.40,0.07,-1.30,-0.60
2024-01-19T07:34:24.000Z,,23.30,100.14,5.00,0.00,0.03,0.21,23.20,38.621787,-90.219297,0.06,0.00,14.00,0.00,0.39,28.60,0.07,-1.50,-0.30
2024-01-19T07:49:24.000Z,,23.30,100.19,5.00,0.00,0.03,0.14,23.30,38.621787,-90.219297,0.05,0.00,14.00,0.00,0.39,33.30,0.06,-0.80,-0.70
2024-01-19T08:04:24.000Z,,23.30,100.25,5.00,0.00,0.07,0.17,23.30,38.621787,-90.219297,0.00,0.00,14.00,0.00,0.39,89.40,0.07,-1.60,-0.50
2024-01-19T08:19:24.000Z,,23.10,100.31,5.00,0.00,0.08,0.23,23.20,38.621787,-90.219297,-0.09,0.00,13.00,0.00,0.38,138.70,0.12,-1.40,-0.70
2024-01-19T08:34:24.000Z,,23.10,100.34,5.00,0.00,0.06,0.22,23.20,38.621787,-90.219297,0.01,0.00,13.00,0.00,0.37,80.50,0.06,-1.20,-0.50
2024-01-19T08:45:44.889Z,13.40,,,,,,,,,,,,,,,,,,
2024-01-19T08:49:24.000Z,,23.30,100.41,5.00,0.00,0.02,0.23,23.20,38.621787,-90.219297,0.11,0.00,13.00,0.00,0.37,9.90,0.11,-1.10,-0.70
2024-01-19T09:04:24.000Z,,23.30,100.45,5.00,0.00,0.03,0.11,23.20,38.621787,-90.219297,0.03,0.00,13.00,0.00,0.37,38.40,0.04,-1.60,-0.40
2024-01-19T09:19:24.000Z,,23.10,100.48,5.00,0.00,0.07,0.23,23.20,38.621787,-90.219297,-0.08,0.00,13.00,0.00,0.36,138.90,0.11,-1.00,-0.70
2024-01-19T09:34:24.000Z,,23.10,100.52,5.00,0.00,0.06,0.22,23.10,38.621787,-90.219297,-0.02,0.00,13.00,0.00,0.35,109.70,0.07,-1.20,-0.60
2024-01-19T09:49:24.000Z,,23.20,100.56,5.00,0.00,0.02,0.25,23.10,38.621787,-90.219297,0.10,0.00,12.00,0.00,0.35,14.50,0.10,-1.40,-0.30
2024-01-19T10:04:24.000Z,,23.20,100.62,5.00,0.00,0.03,0.14,23.20,38.621787,-90.219297,0.05,0.00,12.00,0.00,0.35,30.30,0.06,-1.10,-0.90
2024-01-19T10:19:24.000Z,,23.20,100.64,5.00,0.00,0.07,0.17,23.20,38.621787,-90.219297,0.00,0.00,12.00,0.00,0.34,91.80,0.07,-1.20,-0.50
2024-01-19T10:34:24.000Z,,23.00,100.64,5.00,0.00,0.07,0.26,23.20,38.621787,-90.219297,-0.08,0.00,12.00,0.00,0.32,140.20,0.10,-1.70,-0.50
2024-01-19T10:49:24.000Z,,23.10,100.69,5.00,0.00,0.04,0.23,23.10,38.621787,-90.219297,0.05,0.00,11.00,0.00,0.32,37.90,0.06,-0.80,-0.90
2024-01-19T11:04:24.000Z,,23.10,100.72,5.00,0.00,0.02,0.20,23.10,38.621787,-90.219297,0.07,0.00,11.00,0.00,0.32,18.90,0.07,-1.20,-0.80
2024-01-19T11:19:24.000Z,,23.20,100.74,5.00,0.00,0.01,0.29,23.10,38.621787,-90.219297,0.11,0.00,11.00,0.00,0.31,7.30,0.12,-1.20,-0.40
2024-01-19T11:34:24.000Z,,23.20,100.76,5.00,0.00,0.04,0.27,23.20,38.621787,-90.219297,0.12,0.00,11.00,0.00,0.31,18.40,0.13,-0.90,-0.80
2024-01-19T11:45:44.851Z,13.35,,,,,,,,,,,,,,,,,,
2024-01-19T11:49:24.000Z,,23.00,100.80,5.00,0.00,0.08,0.25,23.20,38.621787,-90.219297,-0.10,0.00,11.00,0.00,0.30,140.40,0.13,-1.00,-0.60
2024-01-19T12:04:24.000Z,,22.90,100.83,5.00,0.00,0.03,0.16,23.10,38.621787,-90.219297,-0.05,0.00,10.00,0.00,0.29,150.60,0.06,-0.90,-0.70
2024-01-19T12:19:24.000Z,,23.10,100.86,5.00,0.00,0.02,0.19,23.00,38.621787,-90.219297,0.07,0.00,10.00,0.00,0.29,19.10,0.07,-1.20,-0.70
2024-01-19T12:34:24.000Z,,23.10,100.92,5.00,0.00,0.02,0.22,23.10,38.621787,-90.219297,0.11,0.00,10.00,0.00,0.29,11.50,0.11,-1.20,-0.50
2024-01-19T12:49:24.000Z,,23.10,100.95,5.00,0.00,0.02,0.19,23.10,38.621787,-90.219297,0.09,0.00,10.00,0.00,0.28,11.50,0.09,-1.00,-0.70
2024-01-19T13:04:24.000Z,,23.00,100.99,5.00,0.00,0.06,0.20,23.10,38.621787,-90.219297,-0.07,0.00,10.00,0.00,0.27,138.30,0.09,-1.20,-0.70
2024-01-19T13:19:24.000Z,,22.90,101.03,5.00,0.00,0.05,0.20,23.00,38.623662,-90.219172,-0.05,0.00,10.00,0.00,0.27,134.60,0.07,-1.10,-0.70
2024-01-19T13:34:24.000Z,,23.10,101.05,5.00,0.00,0.02,0.20,23.00,38.623662,-90.219172,0.10,0.00,9.00,0.00,0.27,10.10,0.10,-1.30,-0.70
2024-01-19T13:49:24.000Z,,23.10,101.05,5.00,0.00,0.02,0.24,23.10,38.623662,-90.219172,0.09,0.00,9.00,0.00,0.27,14.90,0.10,-0.60,-0.70
2024-01-19T14:04:24.000Z,,23.10,101.08,5.00,0.00,0.02,0.20,23.10,38.623662,-90.219172,0.08,0.00,9.00,0.00,0.26,12.30,0.08,-1.00,-0.70
2024-01-19T14:19:24.000Z,,23.10,101.10,5.00,0.00,0.10,0.23,23.10,38.623662,-90.219172,0.00,0.00,9.00,0.00,0.26,90.60,0.10,-0.80,-0.60
2024-01-19T14:34:21.000Z,,,,5.00,0.00,,,,38.623662,-90.219172,,,,0.00,,,,,
2024-01-19T14:45:44.733Z,13.30,,,,,,,,,,,,,,,,,,
2024-01-19T14:49:24.000Z,,22.90,101.12,5.00,0.00,0.03,0.23,23.00,38.623662,-90.219172,0.05,0.00,9.00,0.00,0.26,30.20,0.05,-1.20,-0.50
2024-01-19T15:04:24.000Z,,23.00,101.14,5.00,0.00,0.02,0.22,23.00,38.623662,-90.219172,0.06,0.00,10.00,0.00,0.27,20.40,0.06,-1.30,-0.60
2024-01-19T15:19:24.000Z,,23.10,101.15,5.00,0.00,0.01,0.20,23.10,38.623662,-90.219172,0.06,0.00,10.00,0.00,0.28,5.70,0.06,-0.90,-0.70
2024-01-19T15:34:24.000Z,,23.10,101.16,5.00,0.00,0.04,0.16,23.10,38.623662,-90.219172,0.05,0.00,10.00,0.00,0.28,33.50,0.06,-1.30,-0.40
2024-01-19T15:49:24.000Z,,22.90,101.18,5.00,0.00,0.07,0.22,23.10,38.623662,-90.219172,-0.08,0.00,10.00,0.00,0.29,140.50,0.11,-1.30,-0.60
2024-01-19T16:04:24.000Z,,23.10,101.19,5.00,0.00,0.04,0.20,23.10,38.623662,-90.219172,0.03,0.00,11.00,0.00,0.30,52.00,0.05,-1.20,-0.50
2024-01-19T16:19:24.000Z,,23.20,101.18,5.00,0.00,0.02,0.17,23.10,38.621787,-90.219297,-0.02,0.00,11.00,0.00,0.32,137.80,0.03,-1.20,-0.70
2024-01-19T16:34:24.000Z,,23.30,101.19,5.00,0.00,0.04,0.13,23.20,38.621787,-90.219297,-0.01,0.00,12.00,0.00,0.33,106.50,0.04,-1.10,-0.60
2024-01-19T16:49:24.000Z,,23.10,101.22,5.00,0.00,0.09,0.23,23.20,38.621787,-90.219297,-0.10,0.00,12.00,0.00,0.33,137.70,0.14,-0.80,-0.80
2024-01-19T17:04:24.000Z,,23.20,101.20,5.00,0.00,0.03,0.19,23.20,38.623662,-90.219172,-0.03,0.00,12.00,0.00,0.33,131.50,0.04,-1.10,-0.80
2024-01-19T17:19:24.000Z,,23.30,101.18,5.00,0.00,0.01,0.17,23.30,38.623662,-90.219172,0.04,0.00,12.00,0.00,0.34,13.40,0.05,-1.50,-0.60
2024-01-19T17:34:24.000Z,,23.50,101.18,5.00,0.00,0.04,0.18,23.40,38.623662,-90.219172,0.06,0.00,12.00,0.00,0.34,31.10,0.07,-1.10,-0.70
2024-01-19T17:45:44.784Z,13.30,,,,,,,,,,,,,,,,,,
2024-01-19T17:49:24.000Z,,23.20,101.17,5.00,0.00,0.09,0.24,23.40,38.623662,-90.219172,-0.10,0.00,12.00,0.00,0.33,140.20,0.14,-0.90,-0.90
2024-01-19T18:04:24.000Z,,23.20,101.16,5.00,0.00,0.05,0.20,23.30,38.623662,-90.219172,-0.04,0.00,11.00,0.00,0.32,129.70,0.07,-1.50,-0.40
2024-01-19T18:19:24.000Z,,23.40,101.15,5.00,0.00,0.01,0.20,23.30,38.630363,-90.230016,0.05,0.00,12.00,0.00,0.33,15.30,0.06,-1.60,-0.60
2024-01-19T18:34:24.000Z,,23.50,101.16,5.00,0.00,0.03,0.20,23.40,38.630363,-90.230016,0.06,0.00,12.00,0.00,0.34,26.80,0.06,-1.20,-0.60
2024-01-19T18:49:24.000Z,,23.20,101.17,5.00,0.00,0.08,0.22,23.40,38.630363,-90.230016,-0.10,0.00,12.00,0.00,0.33,141.20,0.13,-0.90,-0.60
2024-01-19T19:04:24.000Z,,23.30,101.16,5.00,0.00,0.06,0.20,23.30,38.630363,-90.230016,0.01,0.00,11.00,0.00,0.33,81.80,0.06,-1.20,-0.50
2024-01-19T19:19:24.000Z,,23.40,101.17,5.00,0.00,0.01,0.14,23.30,38.623662,-90.219172,0.06,0.00,11.00,0.00,0.33,8.60,0.06,-1.40,-0.30
2024-01-19T19:34:24.000Z,,23.40,101.17,5.00,0.00,0.01,0.19,23.40,38.623662,-90.219172,0.10,0.00,11.00,0.00,0.33,7.20,0.10,-1.20,-0.70
2024-01-19T19:49:24.000Z,,23.20,101.17,5.00,0.00,0.07,0.26,23.40,38.623662,-90.219172,-0.08,0.00,11.00,0.00,0.32,138.50,0.11,-1.10,-0.80
2024-01-19T20:04:24.000Z,,23.20,101.17,5.00,0.00,0.03,0.18,23.30,38.623662,-90.219172,0.05,0.00,11.00,0.00,0.32,30.00,0.06,-0.80,-0.90
2024-01-19T20:19:24.000Z,,23.30,101.16,5.00,0.00,0.01,0.31,23.30,38.623662,-90.219172,0.10,0.00,11.00,0.00,0.32,6.40,0.10,-1.00,-1.00
2024-01-19T20:34:24.000Z,,23.40,101.16,5.00,0.00,0.01,0.15,23.30,38.630938,-90.226172,0.06,0.00,11.00,0.00,0.32,10.90,0.06,-0.80,-0.90
2024-01-19T20:45:44.987Z,13.30,,,,,,,,,,,,,,,,,,
2024-01-19T20:49:24.000Z,,23.20,101.17,5.00,0.00,0.07,0.22,23.30,38.630938,-90.226172,-0.09,0.00,11.00,0.00,0.31,140.90,0.11,-1.20,-0.50
2024-01-19T21:04:24.000Z,,23.30,101.18,5.00,0.00,0.05,0.22,23.30,38.630938,-90.226172,0.05,0.00,11.00,0.00,0.31,47.40,0.07,-0.70,-0.70
2024-01-19T21:19:24.000Z,,23.40,101.19,5.00,0.00,0.01,0.23,23.30,38.630938,-90.226172,0.10,0.00,11.00,0.00,0.31,7.10,0.10,-1.60,-0.50
2024-01-19T21:34:24.000Z,,23.40,101.21,5.00,0.00,0.04,0.21,23.40,38.630938,-90.226172,0.10,0.00,11.00,0.00,0.31,20.20,0.10,-1.60,-0.50
2024-01-19T21:49:24.000Z,,23.20,101.22,5.00,0.00,0.08,0.27,23.40,38.630938,-90.226172,-0.10,0.00,11.00,0.00,0.30,140.10,0.13,-1.50,-0.30
2024-01-19T22:04:24.000Z,,23.30,101.23,5.00,0.00,0.05,0.17,23.30,38.630938,-90.226172,-0.02,0.00,10.00,0.00,0.30,114.30,0.05,-1.00,-0.80
2024-01-19T22:19:24.000Z,,23.40,101.25,5.00,0.00,0.01,0.13,23.30,38.630938,-90.226172,0.05,0.00,11.00,0.00,0.30,10.20,0.05,-0.90,-0.80
2024-01-19T22:34:24.000Z,,23.50,101.27,5.00,0.00,0.03,0.11,23.40,38.630938,-90.226172,0.04,0.00,10.00,0.00,0.30,33.80,0.05,-1.40,-0.50
2024-01-19T22:49:24.000Z,,23.30,101.28,5.00,0.00,0.08,0.22,23.40,38.630938,-90.226172,-0.10,0.00,10.00,0.00,0.30,141.80,0.13,-1.40,-0.70
2024-01-19T23:04:24.000Z,,23.30,101.30,5.00,0.00,0.04,0.17,23.40,38.630938,-90.226172,-0.05,0.00,10.00,0.00,0.28,142.00,0.06,-1.20,-0.60
2024-01-19T23:19:24.000Z,,23.30,101.31,5.00,0.00,0.01,0.21,23.40,38.630938,-90.226172,0.09,0.00,9.00,0.00,0.27,9.10,0.09,-1.00,-0.70
2024-01-19T23:34:24.000Z,,23.30,101.33,5.00,0.00,0.02,0.23,23.30,38.621787,-90.219297,0.15,0.00,9.00,0.00,0.27,8.50,0.15,-1.30,-0.60
2024-01-19T23:45:45.013Z,13.30,,,,,,,,,,,,,,,,,,
2024-01-19T23:49:24.000Z,,23.30,101.35,5.00,0.00,0.11,0.28,23.30,38.621787,-90.219297,0.09,0.00,9.00,0.00,0.26,51.00,0.14,-1.00,-0.40
2024-01-20T00:04:24.000Z,,23.10,101.36,5.00,0.00,0.05,0.19,23.30,38.621787,-90.219297,-0.06,0.00,9.00,0.00,0.25,139.50,0.08,-1.30,-0.60
2024-01-20T00:19:24.000Z,,23.10,101.37,5.00,0.00,0.02,0.15,23.20,38.621787,-90.219297,0.06,0.00,9.00,0.00,0.24,21.60,0.06,-1.20,-0.70
2024-01-20T00:34:24.000Z,,23.20,101.38,5.00,0.00,0.02,0.28,23.20,38.621787,-90.219297,0.14,0.00,9.00,0.00,0.24,9.70,0.14,-1.00,-0.50
2024-01-20T00:49:24.000Z,,23.20,101.39,5.00,0.00,0.02,0.31,23.20,38.621787,-90.219297,0.17,0.00,9.00,0.00,0.24,7.00,0.18,-1.20,-0.80
2024-01-20T01:04:24.000Z,,23.10,101.40,5.00,0.00,0.09,0.23,23.20,38.621787,-90.219297,-0.06,0.00,8.00,0.00,0.24,124.10,0.10,-1.30,-0.60
2024-01-20T01:19:24.000Z,,23.00,101.40,5.00,0.00,0.05,0.16,23.10,38.621787,-90.219297,-0.03,0.00,8.00,0.00,0.23,123.80,0.06,-1.00,-0.60
2024-01-20T01:34:24.000Z,,23.00,101.42,5.00,0.00,0.01,0.24,23.10,38.621787,-90.219297,0.12,0.00,8.00,0.00,0.23,6.60,0.12,-1.30,-0.40
2024-01-20T01:49:24.000Z,,23.10,101.43,5.00,0.00,0.02,0.29,23.10,38.621787,-90.219297,0.19,0.00,8.00,0.00,0.23,6.60,0.19,-1.20,-0.70
2024-01-20T02:04:24.000Z,,23.10,101.44,5.00,0.00,0.02,0.25,23.10,38.621787,-90.219297,0.15,0.00,8.00,0.00,0.23,7.80,0.15,-1.10,-0.40
2024-01-20T02:19:24.000Z,,22.90,101.44,5.00,0.00,0.07,0.19,23.10,38.621787,-90.219297,-0.07,0.00,8.00,0.00,0.22,135.30,0.10,-1.30,-0.70
2024-01-20T02:34:24.000Z,,22.90,101.44,5.00,0.00,0.05,0.15,23.00,38.621787,-90.219297,-0.03,0.00,8.00,0.00,0.22,125.10,0.06,-1.50,-0.70
2024-01-20T02:45:44.688Z,13.20,,,,,,,,,,,,,,,,,,
2024-01-20T02:49:24.000Z,,23.00,101.45,5.00,0.00,0.02,0.25,23.00,38.621787,-90.219297,0.11,0.00,8.00,0.00,0.22,10.60,0.11,-1.00,-0.60
2024-01-20T03:04:24.000Z,,23.00,101.47,5.00,0.00,0.03,0.31,23.00,38.621787,-90.219297,0.17,0.00,8.00,0.00,0.22,8.90,0.17,-1.10,-0.50
2024-01-20T03:19:24.000Z,,23.00,101.47,5.00,0.00,0.02,0.30,23.00,38.621787,-90.219297,0.15,0.00,8.00,0.00,0.22,8.80,0.16,-1.60,-0.70
2024-01-20T03:34:24.000Z,,22.90,101.48,5.00,0.00,0.07,0.19,23.00,38.621787,-90.219297,-0.06,0.00,8.00,0.00,0.21,127.80,0.09,-1.00,-0.80
2024-01-20T03:49:24.000Z,,22.90,101.49,5.00,0.00,0.07,0.16,23.00,38.621787,-90.219297,-0.01,0.00,8.00,0.00,0.21,98.70,0.07,-1.00,-0.60
2024-01-20T04:04:24.000Z,,23.00,101.49,5.00,0.00,0.02,0.26,23.00,38.621787,-90.219297,0.12,0.00,8.00,0.00,0.21,11.30,0.12,-1.20,-0.60
2024-01-20T04:19:24.000Z,,23.00,101.50,5.00,0.00,0.03,0.26,23.00,38.621787,-90.219297,0.16,0.00,8.00,0.00,0.21,9.00,0.16,-1.10,-0.60
2024-01-20T04:34:24.000Z,,23.00,101.51,5.00,0.00,0.03,0.22,23.00,38.621787,-90.219297,0.07,0.00,8.00,0.00,0.21,22.90,0.07,-1.20,-0.70
2024-01-20T04:49:24.000Z,,22.80,101.52,5.00,0.00,0.07,0.20,23.00,38.621787,-90.219297,-0.08,0.00,7.00,0.00,0.20,136.30,0.11,-1.40,-0.60
